time_3,time_6,time_9,time_12,time_16,time_32,time_64
0.5453788509575354,0.3712624584717608,0.6018287614297589,0.5412156536219817,0.350541215653622,0.4658333333333333,0.5587010824313072
0.6954225352112676,0.5700440528634361,0.7047451669595782,0.7304347826086957,0.5534924845269673,0.5225863596102746,0.6410256410256411
0.7000842459983151,0.6584953508030431,0.7589743589743589,0.734271523178808,0.6756055363321799,0.5629887054735013,0.7245250431778929
0.7343485617597293,0.6940677966101695,0.788235294117647,0.7633525061626951,0.6935483870967742,0.5962360992301112,0.7666098807495741
0.6840277777777778,0.6401414677276747,0.7365684575389948,0.7146486028789162,0.6373913043478261,0.6277777777777778,0.7517985611510791
0.7928153717627402,0.6552609067579127,0.8122380553227159,0.7898193760262726,0.7286559594251902,0.6297250859106529,0.7899231426131511
0.8505654281098546,0.7723024638912489,0.8678304239401496,0.8425702811244979,0.8376569037656904,0.8124452234881683,0.8962585034013606
0.8617021276595744,0.8611783696529459,0.9001706484641638,0.8301435406698564,0.8793248945147679,0.8362218370883883,0.8802698145025295
0.8289902280130294,0.8424045491470349,0.8659359190556493,0.8393739703459637,0.8676844783715013,0.8550087873462214,0.8707482993197279
0.8692756036636137,0.882943143812709,0.8946917808219178,0.8765849535080305,0.8972125435540069,0.8640776699029126,0.9019097222222222
0.8053892215568862,0.7761087267525035,0.8013392857142857,0.7823228634039445,0.7968277945619335,0.8061068702290076,0.801354401805869
0.7098684210526316,0.7469175859831279,0.7072538860103627,0.7043534762833008,0.7212780421481985,0.7236662106703147,0.715528781793842
0.7242320819112628,0.7496671105193076,0.7493279569892473,0.7098765432098766,0.7071823204419889,0.6812804453723034,0.6780250347705146
0.6277030976037405,0.6830122591943958,0.6756440281030445,0.6569428238039673,0.6454491374182034,0.6084877465630604,0.6033452807646356
0.699578567128236,0.7319223985890653,0.6945107398568019,0.671494785631518,0.673728813559322,0.6132836747361887,0.5916101172115977
0.6099825885084156,0.7253886010362695,0.6559391456992393,0.6378409750435288,0.6301930953774136,0.5113908872901679,0.5188059701492538
0.7055555555555556,0.7322222222222222,0.7228109313998885,0.7102177554438861,0.6883044208170117,0.6346044393853159,0.629587803500847
0.7103594080338267,0.7152704135737009,0.7146652497343252,0.6064790228359002,0.6372863247863247,0.6089743589743589,0.6381053751995742
0.6957393483709273,0.6786437246963563,0.6993927125506073,0.6473577235772358,0.664118246687054,0.6970933197348291,0.6858159633960346
0.6311329170383586,0.6406660823838738,0.6337777777777778,0.554411106135244,0.6020637056976222,0.6195361284567351,0.6106666666666667
0.5888285492629945,0.6207701283547258,0.5810705973622964,0.4875872769588829,0.5318570318570318,0.5549493374902572,0.5479611650485436
0.6247582205029013,0.641779497098646,0.6402321083172147,0.43271461716937354,0.5344427244582043,0.5524583817266744,0.5967617579028527
0.5602759622367466,0.5643063583815029,0.5622750179985602,0.461231884057971,0.5229694965086366,0.5229694965086366,0.5573050164774808
0.6043577981651376,0.5595640736565201,0.5301707779886148,0.3050589577786231,0.4516991218022146,0.46641074856046066,0.47757761594480647
0.5866920152091255,0.5657894736842105,0.517162471395881,0.31391830559757944,0.47316330414921964,0.5003822629969419,0.5
0.5132450331125827,0.5788892975358588,0.5605001838911364,0.5512393636699963,0.5086492454913507,0.536178107606679,0.5238619676945668
0.559375,0.6696187909125915,0.643598615916955,0.6772323154232702,0.5846632931101596,0.5835616438356165,0.6141975308641975
0.6501345636293733,0.7366602687140115,0.7513471901462664,0.7719907407407407,0.661353032659409,0.6492742251863476,0.7325581395348837
0.7730328192961645,0.8179368745188607,0.7809853733641262,0.7794117647058824,0.6266094420600858,0.6450848795894196,0.7620341614906833
0.8582268370607029,0.8516332152695789,0.8190027483313702,0.8377733598409542,0.6633386581469649,0.6834880904319741,0.7604790419161677
0.8483168316831683,0.8459094519459889,0.8381709741550696,0.8424849699398798,0.7210526315789474,0.7569015245158632,0.8177777777777778
0.8180354267310789,0.8248292486942547,0.8267248215701823,0.8242594075260208,0.6555867040448539,0.7098340752731688,0.7911646586345381
0.7538902538902539,0.7819672131147541,0.703030303030303,0.7271235125153878,0.5031107424305268,0.5816453079785036,0.6869851729818781
0.8266162888329135,0.8527896995708154,0.7265029635901779,0.7922022279348757,0.6866496598639455,0.6804301075268817,0.7608044501497646
0.6590807675145025,0.7763099955966535,0.7108919766920664,0.7029270423765837,0.6899122807017544,0.6258960573476703,0.6770324300310973
0.7511499540018399,0.7415780141843972,0.7654377880184332,0.6589389210878288,0.6913414087034545,0.5773339526242453,0.6750457038391224
0.8018825638727028,0.7371850564726324,0.7984531392174704,0.5791083916083916,0.7510241238051889,0.6380772855796418,0.710040522287258
0.6948215183509301,0.76949826130154,0.7677702044790652,0.7229832572298326,0.6699266503667481,0.5240286298568507,0.638680659670165
0.7384140061791967,0.7559055118110236,0.7133237133237134,0.6871196754563894,0.648782911077993,0.5648535564853556,0.6073059360730594
0.7525720164609053,0.7528311176760216,0.7018482490272373,0.6945010183299389,0.6602086438152012,0.6124244090159429,0.6008004002001001
0.7463442069741283,0.6900296150049359,0.6187015503875969,0.6332819722650231,0.6255252100840336,0.5523917995444191,0.5838414634146342
0.7273775216138328,0.6618811881188119,0.5836177474402731,0.6482254697286013,0.6194353963083605,0.5296251511487303,0.5673076923076923
0.6443804034582132,0.6246498599439776,0.5131505316172356,0.6097285067873304,0.5953827460510328,0.5607017543859649,0.48467322151532677
0.6834924965893588,0.7418032786885246,0.6424201223657376,0.5381882770870338,0.5129958960328317,0.5779748706577975,0.46608587429993775
0.6809453471196455,0.7488721804511278,0.5813124108416547,0.5351280367695338,0.4895498392282958,0.6583333333333333,0.4381868131868132
0.5453924914675768,0.6643571978444958,0.5932864949258392,0.5165061898211829,0.44321093082835183,0.6448275862068965,0.44953471725125266
0.6634615384615384,0.6535849056603774,0.6941946034341783,0.5594306049822064,0.5215146299483648,0.6753472222222222,0.59765625
0.7032558139534884,0.735581188997338,0.6929902395740906,0.49379652605459057,0.4597594819611471,0.5362182502351834,0.5112456747404844
0.6010733452593918,0.5454545454545454,0.5786758383490972,0.4322469982847341,0.4011090573012939,0.4293628808864266,0.4576419213973799
0.5965250965250966,0.5377176015473888,0.5393772893772893,0.43796296296296294,0.4474708171206226,0.38596491228070173,0.4453049370764763
0.6756238003838771,0.6473429951690821,0.4878048780487805,0.4676524953789279,0.5034013605442177,0.43283582089552236,0.4563380281690141
0.6074856046065259,0.44787644787644787,0.40614035087719297,0.41899441340782123,0.41338582677165353,0.40081799591002043,0.397940074906367
0.3352208380520951,0.4276595744680851,0.3729003359462486,0.40529531568228105,0.3766519823788546,0.35498320268757,0.3399122807017544
0.3094059405940594,0.5141843971631206,0.31812577065351416,0.41402714932126694,0.29913473423980225,0.29912390488110135,0.34261501210653755
0.329004329004329,0.44554455445544555,0.31982633863965265,0.3534361851332398,0.3062409288824383,0.3181818181818182,0.3852813852813853
0.35842880523731585,0.469721767594108,0.4174757281553398,0.432475884244373,0.3915171288743883,0.4195121951219512,0.46116504854368934
0.3645655877342419,0.46075085324232085,0.44350758853288363,0.4375,0.3333333333333333,0.4376068376068376,0.4431239388794567
0.3603082851637765,0.4594594594594595,0.4247104247104247,0.3416506717850288,0.23346303501945526,0.39299610894941633,0.44787644787644787
0.35152838427947597,0.37254901960784315,0.175054704595186,0.15021459227467812,0.056179775280898875,0.17516629711751663,0.29912663755458513
0.43351063829787234,0.5091863517060368,0.4037433155080214,0.33418367346938777,0.14958448753462603,0.4144385026737968,0.4435695538057743
0.26714801444043323,0.34076433121019106,0.17391304347826086,0.11235955056179775,0.0053475935828877,0.32661290322580644,0.3308270676691729
