time_3,time_6,time_9,time_12,time_16,time_32,time_64,time_128
0.5975395430579965,0.0447427293064877,0.009009009009009009,0.08089887640449438,0.013513513513513514,0.0472972972972973,0.0,0.1292372881355932
0.699288256227758,0.5017605633802817,0.07142857142857142,0.4244604316546763,0.21493624772313297,0.3717948717948718,0.40293040293040294,0.45340501792114696
0.6449787835926449,0.6262203626220363,0.051908396946564885,0.24383164005805516,0.42857142857142855,0.4890829694323144,0.5194244604316547,0.4821173104434907
0.7611111111111111,0.7714681440443213,0.06456241032998565,0.19801980198019803,0.607898448519041,0.6458036984352774,0.6610644257703081,0.6222222222222222
0.7308743169398907,0.8145695364238411,0.05457227138643068,0.21594202898550724,0.6442307692307693,0.6844319775596073,0.6968449931412894,0.6248313090418354
0.759020618556701,0.8065739570164349,0.051560379918588875,0.07713125845737483,0.783068783068783,0.5817782656421515,0.656,0.5276073619631901
0.821969696969697,0.8084054388133498,0.056910569105691054,0.06224627875507442,0.6685979142526072,0.6146458583433373,0.6358839050131926,0.479020979020979
0.8463508322663252,0.8120300751879699,0.045020463847203276,0.014986376021798364,0.6424452133794695,0.5849282296650717,0.5787348586810229,0.4658018867924528
0.7174163783160323,0.8011976047904191,0.04884318766066838,0.0025974025974025974,0.5172786177105831,0.46851654215581645,0.38809831824062097,0.3908685968819599
0.8082191780821918,0.825925925925926,0.04411764705882353,0.2831541218637993,0.537746806039489,0.5219976218787158,0.3484848484848485,0.42193087008343266
0.7736720554272517,0.7662624035281147,0.0399002493765586,0.31746031746031744,0.5346420323325635,0.4994388327721661,0.38149556400506973,0.4041331802525832
0.6913183279742765,0.7588294651866802,0.030267753201396973,0.3617021276595745,0.45658835546475995,0.4536842105263158,0.34665099882491185,0.3670212765957447
0.8110749185667753,0.7524950099800399,0.03766707168894289,0.3853211009174312,0.46943231441048033,0.4542553191489362,0.30514705882352944,0.36223929747530187
0.8010309278350516,0.7953629032258065,0.03691639522258415,0.3391752577319588,0.4107883817427386,0.4040609137055838,0.22633297062023938,0.309989701338826
0.6454720616570327,0.7154471544715447,0.04597701149425287,0.31054131054131057,0.3488593155893536,0.33550792171481825,0.22489539748953974,0.28209934395501407
0.4888888888888889,0.5516693163751988,0.045220966084275435,0.3096836049856184,0.34506353861192574,0.32252085264133457,0.22325102880658437,0.270544783010157
0.4463917525773196,0.5953177257525084,0.04196519959058342,0.32086614173228345,0.32300469483568073,0.3175614194722475,0.2443298969072165,0.2874306839186691
0.408,0.5211155378486055,0.04339250493096647,0.28107074569789675,0.296094459582198,0.2896368467670505,0.22690763052208834,0.2655109489051095
0.2834123222748815,0.525,0.03386641580432737,0.29916123019571295,0.3057491289198606,0.30017152658662094,0.25890279114533205,0.28520814880425155
0.30335097001763667,0.5937266616878267,0.029991431019708654,0.27955133735979293,0.31265508684863524,0.3063209076175041,0.2420494699646643,0.26639344262295084
0.3269709543568465,0.6197802197802198,0.03786008230452675,0.3125512715340443,0.3330638641875505,0.3328125,0.2941666666666667,0.2744795682343871
0.7837370242214533,0.7178729689807977,0.037489102005231034,0.36833192209991533,0.3502377179080824,0.3492442322991249,0.31095406360424027,0.3051261187957689
0.696763202725724,0.7202595529920692,0.029812606473594547,0.33278145695364236,0.3226053639846743,0.3462414578587699,0.3055555555555556,0.2889944576405384
0.6749146757679181,0.7244475138121547,0.021922428330522766,0.3409090909090909,0.3354792560801145,0.34186211798152094,0.2722602739726027,0.2879019908116386
0.8337850045167118,0.7560975609756098,0.04081632653061224,0.36272727272727273,0.36863711001642036,0.3556992724333064,0.276937618147448,0.30560271646859083
0.7654530059271804,0.6746411483253588,0.03583617747440273,0.38262322472848787,0.4351924587588374,0.4069767441860465,0.3157439446366782,0.33573141486810554
0.8165374677002584,0.5587855297157622,0.03345070422535211,0.38945578231292516,0.5086887835703001,0.47035573122529645,0.40463458110516937,0.3674603174603175
