Detect + U-Net,Detect + U-Net + Creat9,Detect + U-Net + WM149,Detect + U-Net + WM124,Detect + U-Net + Creat + WM149,U_Net Multi 1,U_Net Multi 2,U_Net Multi 3,U-Net Coupé,U-Net Manu,U-Net ++,Small U-Net
0.9393258426966292,0.6031073446327684,0.9151047409040793,0.8156182212581344,0.8673913043478261,0.8962566844919786,0.8289473684210527,0.5224625623960066,0.9453302961275627,0.9542790152403282,0.8922091782283885,0.9328621908127208
0.96,0.8731707317073171,0.9509713228492137,0.9153439153439153,0.9540441176470589,0.9242685025817556,0.96,0.7554038680318543,0.9497206703910615,0.9495718363463368,0.9436997319034852,0.9391955098222639
0.8943716268311488,0.8978622327790974,0.9194167306216423,0.9122529644268774,0.9288446824789595,0.922068463219228,0.9225957779515246,0.7476280834914611,0.9229559748427673,0.8950819672131147,0.8966613672496025,0.9178743961352657
0.9207232267037552,0.9342960288808664,0.9448476052249637,0.9540740740740741,0.9498233215547703,0.9491997216423104,0.9415247964470762,0.7573333333333333,0.9546120058565154,0.9314024390243902,0.9517446176688938,0.9449886963074604
0.8855788761002031,0.9622501850481125,0.9479940564635958,0.9358778625954198,0.9326647564469914,0.9289232934553132,0.9280245022970903,0.7608695652173914,0.9598214285714286,0.9448698315467075,0.9514563106796117,0.9399075500770416
0.8965071151358344,0.9472222222222222,0.9365517241379311,0.9073806078147613,0.9047940580688724,0.9249329758713136,0.8933038999264165,0.7542087542087542,0.9502762430939227,0.9372384937238494,0.9440559440559441,0.9455060155697098
0.8995983935742972,0.9380281690140845,0.9221984296930764,0.8294209702660407,0.9020689655172414,0.9008885850991114,0.8631578947368421,0.7427597955706985,0.929616724738676,0.8957142857142857,0.9304964539007092,0.918293564714389
0.9249492900608519,0.9412597310686482,0.896807720861173,0.7693588676103247,0.9094766619519095,0.8810020876826722,0.8347689898198903,0.7049469964664311,0.9161931818181818,0.908957415565345,0.8941524796447077,0.9105691056910569
0.9116465863453815,0.9227586206896552,0.8006042296072508,0.7489911218724778,0.8205510052122115,0.8782784129119031,0.8040278853601859,0.6970464135021097,0.8869209809264306,0.8893617021276595,0.7936024371667936,0.8908045977011494
0.8958031837916064,0.9081481481481481,0.7905460472697636,0.7570332480818415,0.7810457516339869,0.8866666666666667,0.8506998444790047,0.7406764960971379,0.8941524796447077,0.8006509357200976,0.7841552142279709,0.9235251274581209
0.8658698539176627,0.8769544527532291,0.8444139821795751,0.7370103916866507,0.774292272379495,0.8598365807668134,0.8242159008023341,0.7054963084495488,0.8591450595655221,0.7747886241352806,0.7376586741889986,0.896551724137931
0.83875,0.8648648648648649,0.8663653970303422,0.768451519536903,0.7845070422535211,0.8414123279473369,0.811217510259918,0.679098679098679,0.8694006309148264,0.7861189801699717,0.8202465931213497,0.9141104294478528
0.8371777476255088,0.8868050904219692,0.8416169648774022,0.7419847328244275,0.7376425855513308,0.8464939987365762,0.8163558106169297,0.6234203875315922,0.8584534731323722,0.7880055788005579,0.866346812885538,0.8492224475997295
0.6695156695156695,0.8435544430538173,0.8319900805951643,0.6728704366499642,0.6328928046989721,0.836662749706228,0.6733812949640288,0.581986143187067,0.8828078524687686,0.7867600254614895,0.8264462809917356,0.8153354632587859
0.6620111731843575,0.7952110901071203,0.8482676224611708,0.6045156591405682,0.6731167933655839,0.8313592780597857,0.673582295988935,0.5773809523809523,0.8456937799043063,0.7957790192427064,0.8030018761726079,0.754055807916937
0.6320953048353188,0.8234582829504232,0.8328445747800587,0.6397774687065368,0.6738399462004036,0.8447613823368074,0.6657552973342447,0.5034642032332564,0.8685714285714285,0.7904993909866017,0.8158054711246201,0.7849196538936959
0.5890909090909091,0.804923076923077,0.7482736974262398,0.6306306306306306,0.6644021739130435,0.837953091684435,0.6838185511171293,0.44551282051282054,0.8689181453921008,0.774468085106383,0.7627551020408163,0.7797878976918278
0.5494186046511628,0.7893462469733656,0.7123809523809523,0.6449864498644986,0.6080332409972299,0.8442834971546819,0.6928104575163399,0.4943310657596372,0.8289550496205488,0.7971188475390156,0.7956600361663653,0.7541176470588236
0.5224199288256228,0.7177914110429447,0.6958021851638873,0.6272965879265092,0.5834464043419267,0.8500249128051819,0.6789340101522843,0.42608036391205456,0.8648068669527897,0.7582089552238805,0.7354154390100177,0.751472320376914
0.5104104699583581,0.7244094488188977,0.7276664861938278,0.6740654205607477,0.714047751249306,0.8288288288288288,0.656379821958457,0.4123422159887798,0.8570004982561036,0.800209753539591,0.7980922098569158,0.822680412371134
0.5216907675194661,0.5817109144542773,0.7306889352818372,0.7122994652406417,0.7097457627118644,0.8289414917373827,0.6736725663716814,0.507778469197262,0.8705882352941177,0.834219429676172,0.7433102081268583,0.8272506082725061
0.5931108719052745,0.598014888337469,0.7784303256807261,0.7370184254606366,0.7636560302866414,0.8367058823529412,0.6902552204176334,0.5405055087491899,0.892128279883382,0.8164717844433147,0.7064676616915423,0.8380667663178873
0.6031746031746031,0.655011655011655,0.8008213552361396,0.7818371607515657,0.7706905640484977,0.8463636363636363,0.6912599318955732,0.5309508615188258,0.9114631873252563,0.814453125,0.6528,0.8463035019455253
0.6082068577852726,0.6896935933147632,0.7691505992704534,0.780638516992791,0.7016967706622879,0.8313689936536718,0.6916620033575825,0.5019255455712451,0.8757618377871542,0.8194927896568871,0.6953781512605042,0.8442064264849075
0.7723112128146453,0.748564867967853,0.8623757195185766,0.8474752732951588,0.7548209366391184,0.8551336146272855,0.7758620689655172,0.6211825860948668,0.8815347721822542,0.8268925357331922,0.8253796095444685,0.825
0.8199697428139183,0.7691500524658972,0.8858098423315814,0.8866666666666667,0.8602352941176471,0.8866782006920415,0.8252525252525252,0.6655092592592593,0.9567137809187279,0.8809073724007561,0.7501349163518618,0.9167045971779699
0.9425706472196901,0.8257804632426989,0.9288040949278734,0.919340054995417,0.8939747781410555,0.8985010706638116,0.8922476840565577,0.7623762376237624,0.9449096518289996,0.9411231884057971,0.7796791443850267,0.9155435759209344
0.9477984566500227,0.9017341040462428,0.9361111111111111,0.9360919540229885,0.9260628465804066,0.896,0.9194404245055475,0.8143392188336008,0.9457777777777778,0.9460201280878316,0.8783174762143214,0.9382273948075202
0.9395604395604396,0.8963782696177063,0.8922938260477693,0.9545671927307509,0.9316770186335404,0.8825561312607945,0.9311023622047244,0.8384991843393148,0.9538745387453874,0.9523355576739753,0.8877392653905846,0.9451865499769692
0.9418657052726453,0.9153206069505629,0.9416160672582905,0.9587242026266416,0.935831381733021,0.8873720136518771,0.9368318756073858,0.8316188413643747,0.9569202566452796,0.9494756911344138,0.9191321499013807,0.9459706959706959
0.8950642886768976,0.8612315698178664,0.8837015423092955,0.903578947368421,0.8947145877378435,0.8494704992435703,0.8719512195121951,0.7605633802816901,0.9083436087135224,0.8961702127659574,0.8955857385398981,0.9094736842105263
0.9007518796992481,0.8390941597139452,0.8512084592145015,0.8650330610657332,0.866306027820711,0.8426465546794653,0.8314696485623003,0.6993699369936993,0.8786039453717754,0.7975206611570248,0.8188622754491018,0.8446563369090186
0.8658581403895627,0.8429817605075337,0.8822641509433963,0.866326930615445,0.8721633888048411,0.821003963011889,0.8367103694874851,0.7343124165554072,0.8612867236891038,0.8515562649640862,0.8510158013544018,0.839652448657188
0.8816793893129771,0.812478093235191,0.8586525759577279,0.8271092669432918,0.8447121820615796,0.8471281296023564,0.8229273285568065,0.718342287029931,0.8445336008024072,0.788977519941987,0.8242424242424242,0.8237311385459534
0.875968992248062,0.8629616845012081,0.9065174456879526,0.8667131891137474,0.8908730158730159,0.8526682134570766,0.8755129958960328,0.7548790007806401,0.8912679826028772,0.8246823956442831,0.8584748584748585,0.810126582278481
0.866057358966278,0.8680961663417803,0.8995006242197253,0.8717105263157895,0.8632237871674492,0.8493224932249323,0.8920217878884973,0.7726937269372693,0.8692037096258395,0.8605498509440211,0.8707175177763413,0.8526001987413051
0.8712629652226968,0.8930778739184178,0.8896672504378283,0.8754358161648178,0.8799034399517199,0.837173579109063,0.8889576244973708,0.7556029882604055,0.8929342795433508,0.8302011210023079,0.8798521256931608,0.8586019789339291
0.8941108210037714,0.8871158392434988,0.9114422265954456,0.8600847970926712,0.8917599770312948,0.8509498295177789,0.8829568788501027,0.7413676371022343,0.8803571428571428,0.7964601769911505,0.8770370370370371,0.8557516737674985
