Unet_final_w22,Unet_final_w24,Unet_final_w33,Unet_final_w39,Unet_final_w1010,Unet_final_w1020,Unet_final_w2020,Unet_final_w2040,Unet_final_w5050
1.0,1.0,1.0,1.0,1.0,0.9984130859375,1.0,0.99871826171875,0.99786376953125
1.0,1.0,0.999755859375,1.0,1.0,0.99853515625,1.0,0.998779296875,0.9949951171875
1.0,1.0,1.0,1.0,1.0,0.99871826171875,1.0,0.99908447265625,0.99212646484375
1.0,1.0,1.0,1.0,1.0,0.99871826171875,1.0,0.9998779296875,0.99176025390625
1.0,1.0,1.0,1.0,1.0,0.99859619140625,1.0,0.99957275390625,0.99456787109375
1.0,1.0,1.0,1.0,1.0,0.99920654296875,1.0,0.9993896484375,0.98150634765625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99969482421875,0.9859619140625
1.0,1.0,1.0,1.0,0.99993896484375,1.0,1.0,1.0,0.98590087890625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.987060546875
1.0,1.0,1.0,1.0,1.0,0.99969482421875,1.0,1.0,0.989501953125
1.0,1.0,1.0,1.0,1.0,0.9996337890625,1.0,0.99993896484375,0.99169921875
1.0,1.0,1.0,1.0,1.0,0.99896240234375,1.0,1.0,0.9873046875
1.0,1.0,1.0,1.0,1.0,0.99932861328125,1.0,1.0,0.98736572265625
1.0,1.0,1.0,1.0,1.0,0.99951171875,1.0,1.0,0.9852294921875
1.0,1.0,1.0,1.0,1.0,0.9986572265625,1.0,0.99969482421875,0.987548828125
1.0,1.0,1.0,1.0,1.0,0.999755859375,1.0,0.99993896484375,0.98614501953125
1.0,1.0,1.0,1.0,0.99853515625,0.998779296875,1.0,0.99993896484375,0.98504638671875
1.0,1.0,1.0,1.0,1.0,0.99945068359375,1.0,1.0,0.9888916015625
1.0,1.0,1.0,1.0,1.0,0.99884033203125,1.0,1.0,0.989501953125
1.0,1.0,1.0,1.0,1.0,0.999755859375,1.0,0.999755859375,0.98907470703125
0.9998779296875,0.9998779296875,1.0,1.0,0.9996337890625,0.99969482421875,1.0,0.99957275390625,0.9925537109375
1.0,1.0,1.0,0.99993896484375,0.9993896484375,0.99957275390625,1.0,0.99932861328125,0.99163818359375
0.99981689453125,0.9998779296875,0.9998779296875,0.99981689453125,0.99945068359375,0.9993896484375,1.0,0.99951171875,0.9923095703125
0.999755859375,0.99993896484375,0.99993896484375,0.99969482421875,0.9990234375,0.99981689453125,1.0,0.9996337890625,0.9937744140625
1.0,1.0,1.0,0.99981689453125,0.99822998046875,1.0,1.0,1.0,0.99267578125
1.0,1.0,1.0,0.99993896484375,0.998046875,1.0,1.0,0.99993896484375,0.99322509765625
1.0,1.0,1.0,1.0,0.99871826171875,0.99957275390625,1.0,0.9996337890625,0.9910888671875
1.0,1.0,1.0,1.0,0.9981689453125,0.999755859375,1.0,0.99993896484375,0.9892578125
1.0,1.0,1.0,1.0,0.9974365234375,0.9989013671875,1.0,0.99993896484375,0.99151611328125
1.0,1.0,1.0,1.0,0.99871826171875,0.9998779296875,1.0,0.9996337890625,0.99151611328125
1.0,1.0,1.0,1.0,0.99981689453125,0.99993896484375,1.0,0.99969482421875,0.9945068359375
1.0,1.0,1.0,1.0,0.99993896484375,0.999755859375,1.0,0.9998779296875,0.99432373046875
1.0,1.0,1.0,1.0,0.999755859375,0.9993896484375,1.0,0.999755859375,0.99139404296875
1.0,1.0,1.0,1.0,0.9996337890625,0.99957275390625,1.0,0.99969482421875,0.99053955078125
1.0,0.99969482421875,1.0,0.99981689453125,1.0,0.99957275390625,1.0,0.99957275390625,0.9893798828125
0.99981689453125,0.99969482421875,0.99969482421875,0.99969482421875,0.99969482421875,0.9993896484375,1.0,0.99951171875,0.99102783203125
1.0,1.0,1.0,1.0,0.999755859375,0.99945068359375,1.0,0.99920654296875,0.99273681640625
1.0,1.0,1.0,1.0,0.9998779296875,0.99945068359375,1.0,0.99920654296875,0.98919677734375
0.99993896484375,0.9998779296875,1.0,0.99981689453125,0.9989013671875,0.9990234375,1.0,0.99676513671875,0.99285888671875
0.99981689453125,1.0,1.0,0.99981689453125,0.99737548828125,0.99853515625,1.0,0.99908447265625,0.99249267578125
1.0,1.0,1.0,1.0,0.99761962890625,0.99603271484375,1.0,0.99981689453125,0.993408203125
1.0,1.0,0.99951171875,1.0,0.9986572265625,0.9991455078125,1.0,0.99969482421875,0.99578857421875
1.0,1.0,1.0,1.0,0.99969482421875,0.999267578125,1.0,0.99993896484375,0.991455078125
1.0,1.0,1.0,1.0,0.99810791015625,0.99835205078125,1.0,0.99951171875,0.9927978515625
1.0,1.0,1.0,1.0,0.997802734375,0.9996337890625,1.0,0.9998779296875,0.99273681640625
1.0,0.99993896484375,1.0,1.0,0.99761962890625,0.9986572265625,1.0,0.999755859375,0.9908447265625
1.0,1.0,1.0,1.0,0.99945068359375,0.99505615234375,1.0,0.99993896484375,0.9932861328125
1.0,1.0,1.0,1.0,0.997802734375,0.9993896484375,1.0,0.99908447265625,0.99212646484375
1.0,1.0,1.0,1.0,0.99505615234375,0.99835205078125,1.0,0.9993896484375,0.990478515625
1.0,1.0,1.0,1.0,0.99517822265625,0.99884033203125,1.0,0.99969482421875,0.9908447265625
1.0,1.0,1.0,0.999755859375,0.9986572265625,0.99737548828125,1.0,0.99853515625,0.9910888671875
1.0,1.0,1.0,1.0,0.99908447265625,0.99835205078125,1.0,0.99969482421875,0.9918212890625
1.0,1.0,1.0,1.0,1.0,0.99993896484375,1.0,0.99993896484375,0.9918212890625
1.0,1.0,1.0,1.0,0.99920654296875,0.9996337890625,1.0,0.9998779296875,0.9912109375
1.0,1.0,0.99993896484375,1.0,0.999267578125,0.99945068359375,1.0,1.0,0.9913330078125
1.0,1.0,0.99993896484375,1.0,1.0,0.99993896484375,1.0,0.9998779296875,0.992919921875
1.0,1.0,1.0,0.99993896484375,0.998291015625,1.0,1.0,1.0,0.98797607421875
1.0,1.0,1.0,1.0,0.99945068359375,0.99957275390625,1.0,0.99993896484375,0.98663330078125
1.0,1.0,1.0,1.0,0.99981689453125,0.99951171875,1.0,0.99993896484375,0.9854736328125
1.0,1.0,1.0,1.0,0.99798583984375,0.99908447265625,1.0,0.9998779296875,0.9869384765625
1.0,1.0,1.0,1.0,0.9993896484375,0.99908447265625,1.0,0.99981689453125,0.98486328125
1.0,1.0,1.0,1.0,1.0,0.9986572265625,1.0,1.0,0.98382568359375
1.0,1.0,1.0,1.0,0.9998779296875,0.9991455078125,1.0,1.0,0.9837646484375
1.0,1.0,1.0,1.0,0.9998779296875,0.99957275390625,1.0,1.0,0.9852294921875
1.0,1.0,1.0,1.0,0.99981689453125,0.99957275390625,1.0,0.99993896484375,0.9876708984375
1.0,1.0,1.0,1.0,0.999755859375,0.99920654296875,1.0,1.0,0.98895263671875
1.0,1.0,1.0,1.0,1.0,0.99981689453125,1.0,1.0,0.9898681640625
1.0,1.0,1.0,1.0,0.99951171875,0.99786376953125,1.0,1.0,0.99102783203125
1.0,1.0,1.0,1.0,0.99896240234375,0.99652099609375,1.0,0.99993896484375,0.992919921875
1.0,1.0,1.0,1.0,0.99957275390625,0.9993896484375,1.0,1.0,0.99859619140625
1.0,1.0,1.0,1.0,1.0,0.999755859375,1.0,0.999755859375,0.99871826171875
1.0,1.0,1.0,1.0,0.99932861328125,0.999755859375,1.0,0.99945068359375,0.99798583984375
1.0,1.0,1.0,0.9996337890625,0.99932861328125,1.0,1.0,0.99908447265625,0.9951171875
1.0,1.0,1.0,1.0,0.999267578125,0.9998779296875,1.0,0.9991455078125,0.9940185546875
1.0,1.0,1.0,1.0,0.9998779296875,0.99810791015625,1.0,0.99932861328125,0.98858642578125
1.0,1.0,1.0,1.0,0.99993896484375,0.99993896484375,1.0,0.99969482421875,0.99346923828125
1.0,0.9998779296875,1.0,1.0,0.999267578125,0.99993896484375,1.0,1.0,0.99615478515625
1.0,1.0,0.99920654296875,1.0,0.99932861328125,0.9998779296875,1.0,1.0,0.99847412109375
1.0,1.0,1.0,1.0,0.9998779296875,1.0,1.0,0.99969482421875,0.9959716796875
1.0,1.0,1.0,1.0,0.99981689453125,0.9998779296875,1.0,0.99853515625,0.99847412109375
1.0,1.0,1.0,1.0,0.99993896484375,0.9998779296875,1.0,1.0,0.99249267578125
1.0,1.0,1.0,1.0,0.99981689453125,1.0,1.0,1.0,0.98846435546875
1.0,1.0,1.0,1.0,0.99530029296875,1.0,1.0,1.0,0.9903564453125
1.0,1.0,1.0,1.0,1.0,0.9984130859375,1.0,1.0,0.9979248046875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996337890625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999755859375
1.0,1.0,1.0,1.0,1.0,0.99835205078125,1.0,1.0,0.99993896484375
1.0,1.0,1.0,1.0,1.0,0.99993896484375,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.99993896484375,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
