Unet_final_w22,Unet_final_w24,Unet_final_w33,Unet_final_w39,Unet_final_w1010,Unet_final_w1020,Unet_final_w2020,Unet_final_w2040,Unet_final_w5050
0.5862068965517241,0.8064516129032258,0.8620689655172413,0.896551724137931,0.34177215189873417,0.5777777777777777,0.0,0.7647058823529411,0.13333333333333333
0.7714285714285715,0.7105263157894737,0.6944444444444444,0.6944444444444444,0.7297297297297297,0.5833333333333334,0.0,0.6666666666666666,0.16923076923076924
0.9361702127659575,0.88,0.8979591836734694,0.7962962962962963,0.8979591836734694,0.9166666666666666,0.0,0.7678571428571429,0.16304347826086957
0.7972972972972973,0.8289473684210527,0.8356164383561644,0.84,0.7564102564102564,0.6046511627906976,0.0,0.8433734939759037,0.14838709677419354
0.8860759493670886,0.9024390243902439,0.9146341463414634,0.9240506329113924,0.8795180722891566,0.7692307692307693,0.0,0.8314606741573034,0.17582417582417584
0.8157894736842105,0.8375,0.813953488372093,0.8333333333333334,0.8795180722891566,0.5545454545454546,0.0,0.8064516129032258,0.17307692307692307
0.7321428571428571,0.746031746031746,0.75,0.7833333333333333,0.746031746031746,0.5517241379310345,0.0,0.550561797752809,0.1574074074074074
0.6,0.5818181818181818,0.5892857142857143,0.7678571428571429,0.6666666666666666,0.45454545454545453,0.0,0.5,0.14285714285714285
0.4716981132075472,0.5370370370370371,0.6153846153846154,0.5254237288135594,0.5161290322580645,0.5384615384615384,0.0,0.44155844155844154,0.13245033112582782
0.6818181818181818,0.7111111111111111,0.717391304347826,0.6938775510204082,0.6274509803921569,0.6956521739130435,0.0,0.631578947368421,0.1625
0.6,0.627906976744186,0.6419753086419753,0.6585365853658537,0.6235294117647059,0.6153846153846154,0.0,0.5353535353535354,0.2616279069767442
0.4019607843137255,0.5089285714285714,0.4485981308411215,0.42201834862385323,0.4827586206896552,0.4158415841584158,0.0,0.4838709677419355,0.24186046511627907
0.3114754098360656,0.34108527131782945,0.4140625,0.3383458646616541,0.43703703703703706,0.304,0.0,0.4748201438848921,0.175
0.17142857142857143,0.22935779816513763,0.3486238532110092,0.2857142857142857,0.2890625,0.25225225225225223,0.0,0.41044776119402987,0.09818181818181818
0.3684210526315789,0.40869565217391307,0.5083333333333333,0.375,0.5284552845528455,0.4473684210526316,0.0,0.5572519083969466,0.14814814814814814
0.3918918918918919,0.3472222222222222,0.4027777777777778,0.4583333333333333,0.34375,0.3333333333333333,0.0,0.3181818181818182,0.07865168539325842
0.4594594594594595,0.37037037037037035,0.45,0.49382716049382713,0.5151515151515151,0.4430379746835443,0.0,0.4230769230769231,0.12
0.38961038961038963,0.46511627906976744,0.5540540540540541,0.48863636363636365,0.3853211009174312,0.45454545454545453,0.0,0.34959349593495936,0.12048192771084337
0.40625,0.25925925925925924,0.39436619718309857,0.40217391304347827,0.3829787234042553,0.32954545454545453,0.0,0.32116788321167883,0.06206896551724138
0.6132075471698113,0.6869565217391305,0.6936936936936937,0.6666666666666666,0.5379310344827586,0.6386554621848739,0.0,0.5364238410596026,0.21221864951768488
0.4095238095238095,0.7745098039215687,0.6078431372549019,0.7636363636363637,0.6384615384615384,0.7241379310344828,0.0,0.6326530612244898,0.21971830985915494
0.5099337748344371,0.4759036144578313,0.4682080924855491,0.5813953488372093,0.5792349726775956,0.6069364161849711,0.0,0.5142857142857142,0.20595533498759305
0.5159574468085106,0.4,0.7368421052631579,0.7857142857142857,0.6731707317073171,0.855,0.0,0.6510638297872341,0.2388663967611336
0.5129533678756477,0.38860103626943004,0.6989795918367347,0.5435897435897435,0.5125628140703518,0.66,0.0,0.5794392523364486,0.1991869918699187
0.5763888888888888,0.38095238095238093,0.7973856209150327,0.5866666666666667,0.6038961038961039,0.39869281045751637,0.0,0.6853932584269663,0.1873589164785553
0.5555555555555556,0.30392156862745096,0.43434343434343436,0.638095238095238,0.6846846846846847,0.4672897196261682,0.0,0.6453900709219859,0.15288220551378445
0.5180722891566265,0.26582278481012656,0.2692307692307692,0.47058823529411764,0.3917525773195876,0.391304347826087,0.0,0.5645161290322581,0.18421052631578946
0.5125,0.5679012345679012,0.4457831325301205,0.5777777777777777,0.580952380952381,0.5306122448979592,0.0,0.48507462686567165,0.09821428571428571
0.5873015873015873,0.35658914728682173,0.38405797101449274,0.5454545454545454,0.7553956834532374,0.6285714285714286,0.0,0.6809815950920245,0.1990521327014218
0.5853658536585366,0.49166666666666664,0.5877862595419847,0.47794117647058826,0.6805555555555556,0.6666666666666666,0.0,0.6436781609195402,0.1956521739130435
0.417910447761194,0.5073529411764706,0.4689655172413793,0.46258503401360546,0.6037735849056604,0.5098039215686274,0.0,0.5506329113924051,0.1619718309859155
0.6440677966101694,0.5970149253731343,0.45714285714285713,0.6486486486486487,0.6486486486486487,0.5396825396825397,0.0,0.6235294117647059,0.14953271028037382
0.46875,0.6470588235294118,0.36666666666666664,0.4888888888888889,0.5454545454545454,0.6341463414634146,0.0,0.4909090909090909,0.023809523809523808
0.23076923076923078,0.2682926829268293,0.5555555555555556,0.25,0.27906976744186046,0.3111111111111111,0.0,0.46938775510204084,0.007462686567164179
0.3469387755102041,0.40384615384615385,0.2222222222222222,0.39622641509433965,0.3387096774193548,0.2807017543859649,0.0,0.373134328358209,0.010067114093959731
0.5396825396825397,0.5846153846153846,0.5606060606060606,0.5757575757575758,0.30303030303030304,0.32941176470588235,0.0,0.5222222222222223,0.08143322475570032
0.5,0.5,0.4752475247524752,0.49473684210526314,0.38028169014084506,0.38613861386138615,0.0,0.5526315789473685,0.090625
0.569620253164557,0.4819277108433735,0.6341463414634146,0.5897435897435898,0.46788990825688076,0.3764705882352941,0.0,0.5333333333333333,0.09737827715355805
0.42528735632183906,0.5795454545454546,0.5930232558139535,0.5180722891566265,0.5643564356435643,0.2023121387283237,0.0,0.6019417475728155,0.08928571428571429
0.6739130434782609,0.7843137254901961,0.8085106382978723,0.8163265306122449,0.41,0.49382716049382713,0.0,0.5121951219512195,0.14358974358974358
0.8260869565217391,0.8367346938775511,0.8367346938775511,0.6833333333333333,0.5324675324675324,0.5128205128205128,0.0,0.5540540540540541,0.16822429906542055
0.5510204081632653,0.64,0.6,0.6363636363636364,0.5636363636363636,0.5892857142857143,0.0,0.4861111111111111,0.12167300380228137
0.99798583984375,0.99761962890625,0.99786376953125,0.99761962890625,0.9974365234375,0.997314453125,1.0,0.99664306640625,0.98724365234375
0.47058823529411764,0.5370370370370371,0.45454545454545453,0.6964285714285714,0.6774193548387096,0.6779661016949152,0.0,0.6615384615384615,0.10822510822510822
0.46808510638297873,0.45098039215686275,0.41509433962264153,0.52,0.423728813559322,0.4339622641509434,0.0,0.38095238095238093,0.1031390134529148
0.3670886075949367,0.4939759036144578,0.4444444444444444,0.47560975609756095,0.43820224719101125,0.5542168674698795,0.0,0.41935483870967744,0.14227642276422764
0.3855421686746988,0.5714285714285714,0.4945054945054945,0.43820224719101125,0.5157894736842106,0.574468085106383,0.0,0.5252525252525253,0.1864406779661017
0.4246575342465753,0.5822784810126582,0.4367816091954023,0.5,0.44554455445544555,0.47126436781609193,0.0,0.3978494623655914,0.1642512077294686
0.12727272727272726,0.40384615384615385,0.12280701754385964,0.17543859649122806,0.2876712328767123,0.2542372881355932,0.0,0.1506849315068493,0.02857142857142857
0.34782608695652173,0.5897435897435898,0.32653061224489793,0.41818181818181815,0.5555555555555556,0.5714285714285714,0.0,0.3333333333333333,0.08823529411764706
0.2361111111111111,0.45454545454545453,0.4090909090909091,0.2777777777777778,0.3617021276595745,0.3924050632911392,0.0,0.30120481927710846,0.10614525139664804
0.625,0.6388888888888888,0.88,0.5476190476190477,0.3088235294117647,0.4791666666666667,0.0,0.41818181818181815,0.16793893129770993
0.5909090909090909,0.43333333333333335,0.5833333333333334,0.5,0.3611111111111111,0.32558139534883723,0.0,0.625,0.12871287128712872
0.35294117647058826,0.36363636363636365,0.5238095238095238,0.7647058823529411,0.3181818181818182,0.46153846153846156,0.0,0.8333333333333334,0.046511627906976744
0.8461538461538461,1.0,0.7142857142857143,1.0,0.6470588235294118,1.0,0.0,1.0,0.050505050505050504
0.75,1.0,1.0,1.0,0.4,0.29411764705882354,0.0,0.8888888888888888,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.99951171875,0.9996337890625,1.0,0.99957275390625,0.99981689453125,1.0,0.999755859375,0.9952392578125
0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.09090909090909091,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.6,0.75,0.5625,0.6,0.6428571428571429,0.0,0.4090909090909091,0.09278350515463918
0.47058823529411764,0.39285714285714285,0.48148148148148145,0.41935483870967744,0.5454545454545454,0.7058823529411765,0.0,0.5,0.1111111111111111
0.0,0.3333333333333333,0.0,0.45,0.6,0.5454545454545454,0.0,0.5,0.0
1.0,1.0,0.9998779296875,1.0,1.0,0.99981689453125,1.0,0.9998779296875,0.9957275390625
1.0,1.0,0.99932861328125,1.0,0.99993896484375,0.99969482421875,1.0,0.9998779296875,0.9951171875
1.0,0.9998779296875,0.99993896484375,1.0,1.0,0.9998779296875,1.0,0.9998779296875,0.9952392578125
1.0,1.0,0.99981689453125,1.0,0.99981689453125,1.0,1.0,0.99981689453125,0.995361328125
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945068359375
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970703125
1.0,1.0,1.0,1.0,1.0,0.99993896484375,1.0,1.0,0.99639892578125
1.0,1.0,1.0,1.0,1.0,0.9998779296875,1.0,1.0,0.9949951171875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947509765625
1.0,1.0,1.0,1.0,0.9998779296875,0.99951171875,1.0,1.0,0.99560546875
1.0,1.0,1.0,1.0,0.9990234375,1.0,1.0,1.0,0.99725341796875
1.0,1.0,0.999755859375,1.0,0.99835205078125,0.9996337890625,1.0,0.999755859375,0.99542236328125
1.0,0.99993896484375,1.0,1.0,0.9984130859375,0.999755859375,1.0,1.0,0.99530029296875
1.0,1.0,1.0,1.0,0.999267578125,1.0,1.0,1.0,0.9974365234375
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99969482421875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99908447265625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996337890625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999755859375
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
