time_3,time_6,time_9,time_12,time_16,time_32,time_64
0.9140625,0.9126984126984127,0.921875,0.8992248062015504,0.8968253968253969,0.9126984126984127,0.9206349206349206
0.8127659574468085,0.8297872340425532,0.8297872340425532,0.847457627118644,0.8247863247863247,0.8333333333333334,0.8333333333333334
0.9244712990936556,0.9365558912386707,0.9365558912386707,0.9401197604790419,0.9216867469879518,0.9307228915662651,0.9337349397590361
0.9061728395061729,0.916256157635468,0.8960396039603961,0.8555304740406321,0.8663366336633663,0.8960396039603961,0.905940594059406
0.8511326860841424,0.8393135725429017,0.8370967741935483,0.8395061728395061,0.8029315960912052,0.8495145631067961,0.8446601941747572
0.8805309734513275,0.8766519823788547,0.8748615725359912,0.8797399783315276,0.8756936736958935,0.8866666666666667,0.8823529411764706
0.9165103189493433,0.9044943820224719,0.9090909090909091,0.9154275092936803,0.8956766917293233,0.908662900188324,0.9025304592314901
0.9098360655737705,0.9085667215815486,0.9046849757673667,0.9113100081366965,0.9022185702547247,0.9124690338563171,0.903861955628595
0.9204126750184229,0.9332833583208395,0.9078473722102232,0.9126353790613718,0.9055636896046853,0.9349775784753364,0.9325842696629213
0.9145762711864407,0.8905013192612137,0.9097035040431267,0.921448087431694,0.9143835616438356,0.9184372858122002,0.911825017088175
0.9372574385510997,0.9244074311338886,0.9384316267012314,0.9362808842652796,0.9308093994778068,0.9225260416666666,0.9288047028086218
0.9190535491905355,0.9276274386406544,0.9295154185022027,0.9292482627921668,0.9286165508528111,0.9309252217997465,0.9301143583227446
0.9116087212728344,0.9083479276123759,0.9045401629802096,0.9065966141272621,0.8954022988505748,0.918235294117647,0.9123529411764706
0.8646699944536883,0.8675166297117517,0.8555738605161999,0.8624309392265194,0.8472826086956522,0.8689616879511383,0.8626799557032115
0.9411441144114412,0.9368535655960806,0.9393442622950819,0.9381161007667032,0.9353963083604777,0.9466739967014843,0.9456043956043956
0.8817708333333333,0.8721649484536083,0.8761016070502852,0.8770108977685521,0.875,0.8733195449844882,0.8784415584415585
0.9229155742003147,0.9152016546018614,0.9163201663201663,0.9079627714581179,0.9024640657084189,0.9146722164412071,0.9079084287200833
0.905116741182315,0.8988269794721407,0.9035907525823905,0.8981800295130349,0.89208984375,0.8955370279548799,0.8917322834645669
0.8975297346752058,0.8752236135957067,0.8837630031659882,0.8920273348519362,0.8968181818181818,0.8896958692691784,0.8826226501604768
0.8736985061113626,0.8880395683453237,0.8911381016644174,0.8847884788478848,0.889487870619946,0.8857399910031489,0.8761904761904762
0.8999549346552501,0.8941964285714286,0.8962305986696231,0.8974130240856378,0.9029385574354408,0.8951828724353256,0.8842530282637954
0.8844483058210252,0.8816131830008673,0.8837510803802938,0.8810553633217993,0.8857142857142857,0.8819714656290532,0.8727114210985178
0.9237628176549264,0.9242424242424242,0.9259259259259259,0.9251670378619153,0.9231111111111111,0.9241410084783579,0.9302430243024302
0.9162689804772234,0.9144594007815893,0.9165217391304348,0.9160869565217391,0.9106290672451193,0.916485428447151,0.9123575810692375
0.9150787075393537,0.9070146818923328,0.911620294599018,0.8977043898509867,0.9112571898110107,0.8949057360609707,0.9169764560099133
0.9140140553947912,0.9200659250103008,0.9158762886597939,0.9086460032626428,0.9202326547569589,0.9154351395730707,0.9265135699373696
0.8587041373926619,0.8701603441533047,0.8645589383294301,0.8648227502921698,0.8704724409448819,0.8681533646322379,0.8725335438042621
0.8413978494623656,0.845011424219345,0.8434881949733435,0.8381349507202426,0.8345378470901483,0.8458015267175573,0.8467741935483871
0.8600605143721634,0.8775433308214017,0.8621601208459214,0.8674427337589186,0.8531390134529148,0.8827977315689981,0.8596822995461422
0.8749063670411985,0.8812103100485619,0.8745332337565347,0.8703566121842496,0.8678267308404295,0.8782218901755696,0.8768251591164358
0.8990129081245254,0.9047799696509864,0.9023467070401211,0.9017013232514177,0.9061672342035566,0.9,0.8980674497915877
0.9035019455252918,0.9056310679611651,0.8876146788990825,0.8856271444910407,0.8782608695652174,0.8992638512204572,0.906786271450858
0.8838219326818675,0.8890097932535365,0.87724335965542,0.8716216216216216,0.8694267515923567,0.88,0.8898582333696837
0.9022701038861101,0.882994732881866,0.8789808917197452,0.8625,0.8617021276595744,0.8784240150093808,0.893358633776091
0.8998482549317147,0.8950338600451467,0.8869402985074627,0.8791697553743514,0.8850446428571429,0.8954941310109807,0.9127105666156202
0.8843283582089553,0.8854477611940299,0.8756916267060125,0.8648154914139569,0.875323714391417,0.8838951310861424,0.8969306555513452
0.9040284360189573,0.8859214040442579,0.8743870237646171,0.8525073746312685,0.8910281093569503,0.8872643324355521,0.908267716535433
0.8860759493670886,0.8899765074393109,0.8805500982318271,0.8688212927756654,0.885940594059406,0.8934653465346535,0.8694787107043375
0.8009888751545118,0.7841091492776886,0.8032244729226953,0.7655763239875389,0.8204697986577181,0.8059701492537313,0.8371490280777538
0.8348254252461952,0.8313570487483531,0.8287341217696014,0.8220562390158173,0.8452645620275678,0.8301803783545975,0.8271767810026385
0.8604868913857678,0.9055977229601518,0.8988603988603988,0.8909004287756074,0.89396100808369,0.8995695839311334,0.9029172644667623
0.8511142721669037,0.8668568711364717,0.851975249881009,0.8404558404558404,0.8378123526638378,0.8442115292996665,0.8587731811697575
0.8304991771804717,0.8676391139924365,0.8427331887201736,0.8524324324324324,0.8405564472980204,0.8341489940184883,0.8412784398699892
0.8400243309002433,0.8276869158878505,0.8433591423466349,0.8465199286139203,0.8606356968215159,0.8540012217470984,0.8454653937947494
0.8288177339901478,0.8301771533292609,0.8314059646987219,0.8502175264139217,0.8374689826302729,0.8411214953271028,0.8144635447540012
0.8533057851239669,0.8543624161073825,0.8546195652173914,0.8516260162601627,0.8607681755829903,0.8632596685082873,0.8386454183266933
0.8651026392961877,0.8655097613882863,0.868995633187773,0.8722627737226277,0.8751835535976505,0.8737075332348597,0.8697234352256187
0.8302718589272594,0.8391812865497076,0.8341892883345561,0.8336996336996337,0.8311306901615272,0.8230088495575221,0.8298027757487217
0.8733660130718954,0.8758116883116883,0.8783673469387755,0.8800978792822186,0.8780687397708674,0.8754152823920266,0.8726682887266829
0.8484848484848485,0.8191823899371069,0.8422330097087378,0.853518821603928,0.850328947368421,0.8186274509803921,0.8240887480190174
0.8038585209003215,0.7889328063241107,0.7908082408874801,0.8030669895076675,0.8165438165438166,0.8080724876441515,0.8004788507581804
0.7937293729372937,0.7931034482758621,0.7878787878787878,0.7950819672131147,0.8011503697617092,0.784297520661157,0.8004905968928864
0.8460111317254174,0.8502772643253235,0.8469387755102041,0.8539741219963032,0.8543778801843318,0.8289719626168224,0.8464351005484461
0.805607476635514,0.7975970425138632,0.8020541549953315,0.8142989786443825,0.8101382488479263,0.7514071294559099,0.8005489478499542
0.6963490650044524,0.6927175843694494,0.7004444444444444,0.7131438721136767,0.7117437722419929,0.6476868327402135,0.7165633303808681
0.83745963401507,0.8099688473520249,0.8184679958027282,0.8211297071129707,0.8078512396694215,0.7961165048543689,0.804902962206333
0.8867469879518072,0.8890214797136038,0.8855780691299165,0.8900836320191159,0.8821428571428571,0.8756038647342995,0.8811764705882353
0.8467065868263473,0.8533969010727056,0.8476190476190476,0.8498212157330155,0.8416075650118203,0.8422939068100358,0.8411764705882353
0.8657718120805369,0.8611481975967957,0.8603723404255319,0.8617021276595744,0.835509138381201,0.853887399463807,0.8419689119170984
0.8034528552456839,0.8133333333333334,0.8044914134742405,0.8066225165562914,0.791005291005291,0.8015978695073236,0.8042328042328042
0.8448023426061494,0.8421052631578947,0.8285714285714286,0.847953216374269,0.8454810495626822,0.8384728340675477,0.847953216374269
0.8515625,0.8489096573208723,0.847457627118644,0.8506998444790047,0.853125,0.833592534992224,0.8475894245723172
0.8,0.7980613893376414,0.8080645161290323,0.7980613893376414,0.8096774193548387,0.7951612903225806,0.8051529790660226
0.8050847457627118,0.8194207836456558,0.8087986463620981,0.8020304568527918,0.8050847457627118,0.7904599659284497,0.8027210884353742
0.8241965973534972,0.8333333333333334,0.8226415094339623,0.8139097744360902,0.8,0.8041825095057035,0.811787072243346
0.8211206896551724,0.8207343412526998,0.8034557235421166,0.8068669527896996,0.806941431670282,0.7921225382932167,0.8026315789473685
0.7494866529774127,0.7758620689655172,0.7724288840262582,0.8096280087527352,0.7920353982300885,0.7610619469026548,0.7866666666666666
0.6137254901960785,0.6365546218487395,0.6594827586206896,0.6555323590814196,0.6331236897274634,0.625531914893617,0.7481481481481481
0.8271604938271605,0.8317152103559871,0.8409090909090909,0.8557692307692307,0.8538961038961039,0.8371335504885994,0.832258064516129
0.8404255319148937,0.6863468634686347,0.7852112676056338,0.8812949640287769,0.843065693430657,0.8576642335766423,0.8545454545454545
0.8680851063829788,0.6652360515021459,0.8478260869565217,0.8528138528138528,0.7304347826086957,0.7922077922077922,0.7922077922077922
0.8197424892703863,0.5474137931034483,0.7105263157894737,0.5844155844155844,0.4104803493449782,0.5670995670995671,0.5521739130434783
0.7024390243902439,0.6341463414634146,0.6731707317073171,0.6341463414634146,0.5147058823529411,0.6097560975609756,0.6504854368932039
0.4421052631578947,0.36,0.29473684210526313,0.15789473684210525,0.031578947368421054,0.031578947368421054,0.09473684210526316
