Detect + U-Net,Detect + U-Net + Creat9,Detect + U-Net + WM149,Detect + U-Net + WM124,Detect + U-Net + Creat + WM149,U_Net Multi 1,U_Net Multi 2,U_Net Multi 3,U-Net Coupé,U-Net Manu,U-Net ++,Small U-Net
0.9496518478843063,0.9504528502930207,0.9526881720430107,0.9531121469701124,0.9490889603429796,0.9471179270227393,0.9576776994031471,0.9510839355197331,0.9627818527574029,0.9572972972972973,0.9568541780447842,0.9484480431848853
0.9359203472044932,0.9444727457972492,0.9476654694715239,0.9430809399477806,0.9439754412893323,0.9492993630573249,0.9497526685758917,0.9439402028830752,0.9460154241645244,0.9392547217968351,0.9466006772597031,0.9422084623323014
0.924114671163575,0.9306122448979591,0.9190098534006248,0.919715197643015,0.9294089495094521,0.9445234708392604,0.9337231968810916,0.9128153884586561,0.9325301204819277,0.930838465182378,0.9279454722492697,0.9412329095706404
0.9339690107270561,0.9379900213827512,0.9314872284554786,0.9296323350377405,0.9440227703984819,0.9495758718190387,0.9348825950133139,0.9178048174819965,0.92594385285576,0.9419233482247825,0.9297903461725987,0.9366298607777245
0.9391222274657858,0.9310750411667843,0.9355821035371281,0.9355459355459356,0.9410112359550562,0.9326544781300625,0.930952380952381,0.9193273214720936,0.9396901072705602,0.9528058229631369,0.9284678588690188,0.9539551357733176
0.938368860055607,0.9324324324324325,0.9418577716006487,0.9299905392620624,0.9461573861021629,0.9436875567665758,0.9340505144995322,0.9194358116184557,0.9381062355658198,0.9442909760589319,0.9242496426869938,0.9439404512677367
0.9603544776119403,0.9623743865389109,0.9495798319327731,0.9520207988655164,0.9500812630601346,0.9582858445406884,0.9550561797752809,0.9388928828181164,0.9594027064862343,0.9576682859125607,0.9558404558404558,0.9637546468401487
0.9551076500229042,0.95531235750114,0.9470802919708029,0.9492551210428305,0.9527956003666361,0.9551166965888689,0.9606081548030407,0.9440377804014167,0.9578804347826086,0.9549590536851683,0.9548627268496975,0.9463963963963964
0.9509417433201928,0.9562201993931513,0.945264986967854,0.9444078224566029,0.9422280357532156,0.9514604810996563,0.9498901098901099,0.9301587301587302,0.9515361315447858,0.9543874891398784,0.9453576188360728,0.9435501180510839
0.9491004826678368,0.9609882964889467,0.9598088203345644,0.9453660694536606,0.9520069808027923,0.9547974413646055,0.9572052401746725,0.9387847300655071,0.9544959721315045,0.9574789553205266,0.949280177187154,0.9463160182569007
0.9233724653148345,0.9412507896399241,0.9429833789185778,0.9309012875536481,0.9338719965979162,0.9334160463192721,0.9317796610169492,0.9215643434564125,0.9311517212069699,0.928346291237655,0.9254049445865302,0.9243095087497365
0.9156777014366021,0.9292218543046358,0.9276083800041485,0.9202116402116403,0.9228523769808173,0.9234850030605999,0.9198152812762385,0.907679033649698,0.9161614049759566,0.9092409240924092,0.9164034533586018,0.91125
0.9328764362023786,0.9363070122563794,0.9357316087308003,0.92187820381382,0.933630109267503,0.9467665615141956,0.9261663286004057,0.9101871101871102,0.9332794177112819,0.9358202968311271,0.9276665304454434,0.9199512393336042
0.9257028112449799,0.9328818960366461,0.9299697275479314,0.9183673469387755,0.9311871227364185,0.9389029865313293,0.9287429943955164,0.9215044971381848,0.9294472361809045,0.9303621169916435,0.9218845604731797,0.9220883534136546
0.9422382671480144,0.9487741678293801,0.945461863554035,0.9316466027341359,0.946249498596069,0.9533255542590432,0.9452875399361023,0.9296062028157519,0.944755804643715,0.9528134254689042,0.9309150193600978,0.9473262567594632
0.9318555008210181,0.9479508196721311,0.9440066362505185,0.9487125811178564,0.9539541606442288,0.9373383727869504,0.9456477319166327,0.9397335588919433,0.9377049180327869,0.9443646068569083,0.9410781445883828,0.9434505449311125
0.9351204351204351,0.9439721792890263,0.9357798165137615,0.921887390959556,0.9366595205612941,0.9535626997555932,0.9424710424710425,0.9154704944178629,0.9384674922600619,0.9414039837555599,0.9326040242234811,0.9285436893203883
0.9372333942717855,0.9490909090909091,0.9462894628946289,0.945273631840796,0.9443198042015093,0.9377217185652346,0.946453829056375,0.9428868120456906,0.9417277913610432,0.9413904607922393,0.9436909165639129,0.9418486023260559
0.9390048154093098,0.9509705823494097,0.9492621790984435,0.9441582526272408,0.9484079000403063,0.9374634716540035,0.9453890778155631,0.9366357069143447,0.9439421338155516,0.9419588875453446,0.9425147267926062,0.9435256151674062
0.9334669338677355,0.9429429429429429,0.9426393902928198,0.9360228198859005,0.9440545418087026,0.9329197363319116,0.9387673956262426,0.9304418985270049,0.9379117588340986,0.9289004606449028,0.9366111336854936,0.9328791825285514
0.9344228804902962,0.9497528830313015,0.9447444952222683,0.9434837621256854,0.9456049638055842,0.9215339233038348,0.940507614213198,0.9339225589225589,0.9346138128320393,0.9306274591012632,0.9415204678362573,0.930623973727422
0.9348314606741573,0.9467084639498433,0.9498537400752194,0.9362065286963943,0.9584199584199584,0.9200626959247649,0.94233531705315,0.9255204979609358,0.9427567679272577,0.8712190650779101,0.936773102135758,0.9347870808475622
0.8851102941176471,0.9079840786701007,0.90551740468861,0.904510556621881,0.9085820895522388,0.8576271186440678,0.8943758573388203,0.903037667071689,0.8793418647166362,0.9144657135934092,0.8954795503468069,0.8858195211786372
0.9173789173789174,0.9109690113133301,0.9027504911591355,0.8960432538707299,0.9169516365412799,0.9155535431288204,0.9173040152963671,0.8896707715506409,0.9085263912108908,0.891156462585034,0.893553963941714,0.8982968369829684
0.9337714863498483,0.9033803566675539,0.9258005727675085,0.9243959469992206,0.9083333333333333,0.9299638989169675,0.9375951293759512,0.9109333333333334,0.9332666833291677,0.929718875502008,0.9282546308374642,0.9317476732161324
0.9252432155657963,0.8986432561851556,0.9019088016967126,0.8965333333333333,0.8954749933844932,0.9322200392927309,0.9164280135381411,0.8734107241569928,0.9268539610225259,0.9170081967213115,0.9107806691449815,0.9012443738416733
0.9246113229686125,0.9173478655767484,0.9139032552479465,0.9114990969295605,0.9260792430514488,0.9072847682119205,0.9143703703703704,0.8933915211970075,0.9137174612459783,0.9162444113263786,0.9122486288848263,0.8950446291166513
0.9033737307566329,0.9188290086493679,0.9119136010799865,0.9158383035122598,0.9006493506493507,0.8908081431215299,0.9125123803235391,0.897364771151179,0.8965964343598055,0.9033737307566329,0.911461908030199,0.9085386432669592
0.9085985104942451,0.907058001397624,0.9027345102111457,0.8995901639344263,0.9017223910840932,0.8948387096774194,0.9087791495198903,0.8910325116112897,0.8816920026437541,0.9016786570743405,0.9103891467333095,0.8985105645999307
0.9228486646884273,0.9143290371493555,0.9113355780022446,0.9150278293135437,0.9183976261127597,0.9109613338063143,0.9210624766180322,0.9047987616099071,0.896229802513465,0.9108614232209737,0.919022154316272,0.9171396140749148
0.9377203290246768,0.9353821907013397,0.926674593737614,0.9322834645669291,0.939382088384826,0.9363636363636364,0.9325443786982248,0.9165991902834008,0.9251274010192082,0.9317460317460318,0.9305666400638468,0.9129392971246006
0.907556270096463,0.907556270096463,0.8968029138000809,0.9041095890410958,0.9117174959871589,0.9176746000780336,0.9080690485748695,0.882182720132286,0.9034593724859211,0.9068172650262203,0.9028060187067913,0.8941368078175895
0.9372822299651568,0.9393414211438474,0.9234154929577465,0.9320473476545375,0.942458587619878,0.9329396878954028,0.934089917066783,0.9181365897783809,0.9285401139850943,0.9367866549604916,0.9332744144940345,0.9274336283185841
0.9164785553047404,0.920704845814978,0.9073825503355705,0.9109712230215827,0.9217777777777778,0.926133909287257,0.9235583370585606,0.897257089725709,0.9185051778478163,0.9295648272768058,0.9154993221870764,0.917752808988764
0.8944494995450409,0.9164444444444444,0.8940217391304348,0.8963636363636364,0.9083594099240053,0.9181184668989547,0.9049773755656109,0.862968231389284,0.8942351339083069,0.899682251475261,0.8945686900958466,0.8937728937728938
0.869281045751634,0.9021739130434783,0.8730964467005076,0.8703358208955224,0.8939670932358318,0.9124833407374501,0.8882733148661126,0.8493018777082331,0.8848987108655617,0.8866359447004608,0.868952559887271,0.8801115241635687
0.8988186954288649,0.9134948096885813,0.893900563813429,0.906026557711951,0.9164989939637826,0.920371275036639,0.9148073022312373,0.8751991502920871,0.9152882205513785,0.9065849923430321,0.8931535269709544,0.911599386816556
0.8922279792746114,0.907258064516129,0.8696558915537018,0.8792120269569725,0.8918232605383444,0.9086395233366436,0.9046153846153846,0.8589881593110872,0.8922764227642277,0.8829953198127926,0.8901613742842269,0.8918918918918919
0.8304821150855366,0.8496202531645569,0.8245614035087719,0.834961439588689,0.8417302798982188,0.8663366336633663,0.841726618705036,0.7933261571582346,0.8513238289205702,0.8167539267015707,0.8281984334203656,0.8087141339001063
0.9134502923976608,0.9179019384264538,0.9081395348837209,0.8937142857142857,0.8891402714932126,0.9268841394825647,0.9152148664343787,0.8810250152532032,0.9004576659038902,0.903112155020552,0.8981536628945801,0.9028103044496487
0.9529190207156308,0.9542079207920792,0.9245402663284717,0.9247311827956989,0.9240271772699197,0.9549330085261876,0.9420654911838791,0.9178172255095332,0.949685534591195,0.9355456285896617,0.9358974358974359,0.929541047188106
0.9258542875564152,0.9266113592852585,0.9114414996767938,0.8967320261437909,0.9054916985951469,0.9340037712130735,0.92496765847348,0.887238352464551,0.9266409266409267,0.9135802469135802,0.9028420356906808,0.9080157687253614
0.9460227272727273,0.9414255469301341,0.9160086145010768,0.912,0.9185291997116077,0.93361285814116,0.9285198555956679,0.9011976047904192,0.9236259814418273,0.9297994269340975,0.9255474452554745,0.9216117216117216
0.908695652173913,0.9232954545454546,0.8925979680696662,0.8833087149187593,0.8900293255131965,0.9226401703335699,0.9002932551319648,0.8685800604229608,0.9007299270072993,0.8981684981684982,0.8906942392909897,0.8847583643122676
0.9256068911511355,0.9345650500384911,0.9103663289166017,0.9038919777601271,0.9120879120879121,0.9273144605967866,0.9199372056514914,0.8896103896103896,0.9240407204385278,0.9280125195618153,0.9187056037884768,0.9019292604501608
0.9199663016006739,0.9393442622950819,0.9099917423616846,0.8940170940170941,0.907112970711297,0.935720097640358,0.9194630872483222,0.9042277825711821,0.934001670843776,0.9129692832764505,0.9238493723849373,0.9153976311336718
0.911944202266783,0.90595340811044,0.8938740293356342,0.8837209302325582,0.8908450704225352,0.9174468085106383,0.9092495636998255,0.8778280542986425,0.8990342405618964,0.895017793594306,0.8906666666666667,0.8778280542986425
0.9097605893186004,0.9120580235720761,0.8905109489051095,0.8609523809523809,0.8808193668528864,0.9139784946236559,0.9023941068139963,0.858252427184466,0.9026876737720111,0.8768939393939394,0.8870214752567693,0.8804554079696395
0.9042224510813595,0.9107321965897693,0.8819875776397516,0.8740581270182992,0.890738813735692,0.916256157635468,0.9040816326530612,0.8627027027027027,0.9114954221770092,0.9049586776859504,0.8881987577639752,0.897489539748954
0.9082240762812872,0.9282407407407407,0.8843861740166865,0.8664169787765293,0.8816425120772947,0.9068181818181819,0.8907363420427553,0.8162729658792651,0.9059633027522935,0.9088757396449704,0.9041420118343195,0.8963051251489869
0.8626444159178434,0.918854415274463,0.8442211055276382,0.8520859671302149,0.857849196538937,0.8864994026284349,0.875784190715182,0.7873799725651578,0.895040369088812,0.8888888888888888,0.8905472636815921,0.8902589395807645
0.8408759124087591,0.8816326530612245,0.8175182481751825,0.8350071736011477,0.8236994219653179,0.8736559139784946,0.8352601156069365,0.7701863354037267,0.8147174770039421,0.8357348703170029,0.8659217877094972,0.8555399719495091
0.9228070175438596,0.9364548494983278,0.8986013986013986,0.8986013986013986,0.916955017301038,0.9313725490196079,0.9393414211438474,0.8388349514563107,0.856682769726248,0.916083916083916,0.903448275862069,0.9220338983050848
0.9015748031496063,0.9288389513108615,0.8814229249011858,0.8888888888888888,0.9003831417624522,0.9202898550724637,0.8929292929292929,0.7699316628701595,0.8610634648370498,0.9312977099236641,0.928030303030303,0.8823529411764706
0.9112709832134293,0.9147982062780269,0.8899297423887588,0.8914549653579676,0.9209932279909706,0.9074889867841409,0.9024390243902439,0.7859078590785907,0.8673684210526316,0.9213483146067416,0.9262672811059908,0.8865096359743041
0.8856447688564477,0.9258426966292135,0.8390243902439024,0.8186274509803921,0.8714285714285714,0.8995433789954338,0.8329048843187661,0.6918604651162791,0.9244851258581236,0.9248826291079812,0.9112709832134293,0.8942307692307693
0.8106508875739645,0.898989898989899,0.8360655737704918,0.8148148148148148,0.8406593406593407,0.8789473684210526,0.7255520504731862,0.5957446808510638,0.8906666666666667,0.84593837535014,0.8760330578512396,0.8484848484848485
0.0,0.5384615384615384,0.3898305084745763,0.7320261437908496,0.24074074074074073,0.5894736842105263,0.296875,0.020833333333333332,0.21238938053097345,0.7547169811320755,0.0,0.22429906542056074
