Detect + U-Net,Detect + U-Net + Creat9,Detect + U-Net + WM149,Detect + U-Net + WM124,Detect + U-Net + Creat + WM149,U_Net Multi 1,U_Net Multi 2,U_Net Multi 3,U-Net Coupé,U-Net Manu,U-Net ++,Small U-Net
0.68,0.0,0.6475409836065574,0.5714285714285714,0.0,0.5823529411764706,0.47058823529411764,0.312,0.5726495726495726,0.24778761061946902,0.0,0.5752212389380531
0.7807017543859649,0.08571428571428572,0.721030042918455,0.6961538461538461,0.3317757009345794,0.8158995815899581,0.8110599078341014,0.6872037914691943,0.7196652719665272,0.6572769953051644,0.34418604651162793,0.776255707762557
0.8885017421602788,0.8061224489795918,0.7403508771929824,0.8296529968454258,0.8321678321678322,0.8354037267080745,0.8514851485148515,0.8095238095238095,0.8741496598639455,0.7854785478547854,0.8648648648648649,0.8758620689655172
0.8098591549295775,0.8096446700507615,0.8704156479217604,0.815068493150685,0.882640586797066,0.8591549295774648,0.9113924050632911,0.8668407310704961,0.8927680798004988,0.8771498771498771,0.8223234624145785,0.8846153846153846
0.9241379310344827,0.8923766816143498,0.8993288590604027,0.927765237020316,0.9076923076923077,0.869120654396728,0.9366515837104072,0.9076212471131639,0.9232505643340858,0.9144736842105263,0.9137168141592921,0.9209932279909706
0.7975567190226877,0.8841121495327103,0.8515037593984962,0.8920454545454546,0.888468809073724,0.7993311036789298,0.8740740740740741,0.9011857707509882,0.8034188034188035,0.9057692307692308,0.9274509803921569,0.9067961165048544
0.8787128712871287,0.929305912596401,0.8818998716302953,0.9124839124839125,0.9247730220492867,0.8725961538461539,0.8821243523316062,0.8531746031746031,0.9066496163682864,0.9201030927835051,0.9157088122605364,0.9142857142857143
0.9107883817427386,0.9095634095634095,0.9311827956989247,0.9258474576271186,0.9209694415173867,0.8796844181459567,0.8987341772151899,0.8840262582056893,0.9345493562231759,0.910135841170324,0.9237199582027168,0.9188619599578504
0.9236499068901304,0.896,0.926829268292683,0.9220055710306406,0.9317118802619271,0.9024822695035462,0.9295112781954887,0.8950381679389313,0.9288389513108615,0.9120879120879121,0.9284386617100372,0.9236499068901304
0.9041095890410958,0.9140127388535032,0.898876404494382,0.9163281884646629,0.9228896103896104,0.9001572327044025,0.9125102207686018,0.8882450331125827,0.9297385620915033,0.9182692307692307,0.9137096774193548,0.9204819277108434
0.9155354449472096,0.9246268656716418,0.9258409785932722,0.9328185328185328,0.9372128637059725,0.9092250922509225,0.9145038167938931,0.8929402637703646,0.9255564082885649,0.9321128909229596,0.9269406392694064,0.9286256643887624
0.9142259414225942,0.9247237569060773,0.9023028611304955,0.9222614840989399,0.9128312412831241,0.9071815718157181,0.9075104311543811,0.8967468175388967,0.9104268719384184,0.9204466154919749,0.906993006993007,0.9250700280112045
0.9422572178477691,0.9341935483870968,0.930628272251309,0.9390728476821192,0.9308545335942596,0.9369369369369369,0.9285245901639344,0.8957503320053121,0.9389363099146422,0.9512195121951219,0.9391534391534392,0.9469548133595285
0.9373848987108656,0.9403166869671132,0.9253365973072215,0.9334990677439403,0.9346365302382407,0.9438682123245882,0.9375386518243661,0.9036668738346799,0.9320148331273177,0.9411764705882353,0.9367637941723497,0.9422604422604423
0.9481216457960644,0.9411064842355741,0.9511754068716094,0.9614678899082569,0.9402720283855707,0.9556620730976633,0.9549878345498783,0.9271279853031231,0.9479733817301875,0.9534180278281912,0.9573950091296409,0.945750452079566
0.9202695115103874,0.9458689458689459,0.942987457240593,0.9482558139534883,0.9217101610216546,0.9554285714285714,0.9541763341067285,0.9228070175438596,0.9371395617070357,0.9402205455600696,0.9444444444444444,0.930365296803653
0.9317180616740088,0.9361585030269676,0.9321192052980133,0.9268973214285714,0.9366466411796832,0.9372270742358079,0.9333703498056635,0.9034059184812954,0.9321090706733445,0.9348914858096828,0.9325529542920847,0.9286109573879358
0.9343379978471474,0.9396551724137931,0.9399563318777293,0.9322774440196614,0.9469122426868906,0.9287974683544303,0.9326871297792138,0.9098360655737705,0.9193981730252553,0.9246501614639397,0.929776810016331,0.9227861771058316
0.9218426501035196,0.9225206611570248,0.926919032597266,0.9204425711275026,0.9375,0.9220912352639672,0.9227557411273486,0.9122807017543859,0.93717277486911,0.9431578947368421,0.9331919406150583,0.9396642182581322
0.9279509453244762,0.9303153611393693,0.9338501291989664,0.9213657527159855,0.9462532299741602,0.9303382130237254,0.9325437693099897,0.9179220779220779,0.9339139344262295,0.9370485036119711,0.922677737415672,0.9372104992279979
0.930597771023303,0.9499494438827099,0.9472065607380831,0.9356995884773662,0.9493865030674846,0.935871743486974,0.9397344228804902,0.9220846233230134,0.9281740010116338,0.9350383631713555,0.9293450232078391,0.9323843416370107
0.9269746646795827,0.9368787276341949,0.9370594159113796,0.9356636271529889,0.9331670822942644,0.9351485148514852,0.9341046277665996,0.9284619315278487,0.914555389965226,0.926596279537456,0.9307182883341824,0.922077922077922
0.9293027791321307,0.9406037000973709,0.941089108910891,0.9308300395256917,0.9400196656833825,0.9255880940950552,0.9323197645904855,0.9210918114143921,0.9209370424597365,0.9215781782756941,0.9298507462686567,0.9379004435682602
0.9205103042198234,0.9305418719211823,0.9267198404785643,0.9276745354093421,0.9384692346173087,0.9054182509505704,0.9230014713094654,0.926448362720403,0.9262580966616841,0.9166666666666666,0.921765295887663,0.9290674603174603
0.9269119070667957,0.9316197866149369,0.9338924518993587,0.9276574803149606,0.9347399411187438,0.9075471698113208,0.9287109375,0.9457013574660633,0.9337910740559098,0.9250972762645915,0.9269383697813122,0.9187109187109187
0.924964605946201,0.9401913875598086,0.9235154394299288,0.9161904761904762,0.9271332694151486,0.9170888991248273,0.9358365019011406,0.9310679611650485,0.9383659818442427,0.9264497878359265,0.9188797682279092,0.919588592800374
