time_3,time_6,time_9,time_12,time_16,time_32,time_64
0.8814074717636837,0.9150696864111498,0.8566433566433567,0.8501971090670171,0.8948763250883393,0.9268836379848417,0.8717253839205059
0.8725785622040465,0.8893690579083837,0.8432479374728615,0.8475770925110132,0.8768084173608066,0.8906935908691835,0.8440449438202248
0.8442935935511243,0.893760539629005,0.8370212765957447,0.835930735930736,0.879021879021879,0.8880820162323794,0.8465909090909091
0.9244889445139758,0.9258184832159138,0.9011725293132329,0.8983620327593448,0.926829268292683,0.9307013859722806,0.9063573883161512
0.9357347523536635,0.9529267294310274,0.8907216494845361,0.8878350515463918,0.9447878038730944,0.9493775933609958,0.851356993736952
0.906786271450858,0.9311284046692607,0.8909376225970969,0.839390386869871,0.9208153665229322,0.918801734331888,0.8253843121797398
0.8783417280123983,0.927209030751265,0.8427623878267655,0.8177916504096762,0.6724941724941725,0.7863886703383163,0.727093983484074
0.857606490872211,0.9111828825191765,0.8289795918367346,0.8213268213268213,0.7422131147540983,0.8520365752285952,0.8281444582814446
0.8220910623946037,0.8767967145790554,0.8066884176182708,0.7775534921275736,0.7504132231404959,0.8679727427597955,0.8180321119802387
0.7993716337522442,0.871326803205699,0.7367266344888109,0.6992153443766347,0.6763668430335097,0.8333333333333334,0.7527448397013614
0.8635674583122789,0.8872832369942196,0.7847980997624703,0.7743785850860421,0.7774538386783285,0.853522554485555,0.8203162434115956
0.8012564249000571,0.8464125560538116,0.8084378563283923,0.7840136054421769,0.7783475783475784,0.7949743003997716,0.8087649402390438
0.8491142333536957,0.8690404345202173,0.8309178743961353,0.7767164179104478,0.7745277269957344,0.8079951544518473,0.8216216216216217
0.8410804020100503,0.8731952291274325,0.8397720075997467,0.8154798761609907,0.8365384615384616,0.8591459528362014,0.8630050505050505
0.8884615384615384,0.9020356234096693,0.8815286624203822,0.8470812182741116,0.8637532133676092,0.8808757244043787,0.8834394904458599
0.8926174496644296,0.8936936936936937,0.8884172225591267,0.8470171293561725,0.8669501822600243,0.8660229330114665,0.8729116945107399
0.8893280632411067,0.884990253411306,0.875,0.8286978508217446,0.8780649436713055,0.8616600790513834,0.8748378728923476
0.8794835007173601,0.8790035587188612,0.8843390804597702,0.8152317880794702,0.8737517831669044,0.8967272727272727,0.8765957446808511
0.8656488549618321,0.8308026030368764,0.8479880774962743,0.8085409252669039,0.8375184638109305,0.8941634241245137,0.8565022421524664
0.863349131121643,0.8329588014981273,0.8198064035740878,0.7828282828282829,0.8127340823970037,0.8682965299684543,0.8388804841149773
0.8738589211618257,0.813989239046887,0.8739703459637562,0.8574898785425101,0.8811305070656692,0.8898233809924306,0.8793103448275862
0.9153713298791019,0.9021097046413502,0.9158798283261803,0.9053708439897699,0.9236111111111112,0.9203463203463204,0.9060118543607113
0.9147084421235857,0.9011082693947144,0.9153713298791019,0.911993097497843,0.9136442141623489,0.9213973799126638,0.9078498293515358
0.9111721611721612,0.9066183136899365,0.9149130832570905,0.911978221415608,0.9212454212454212,0.9153633854645814,0.9221014492753623
0.8679078014184397,0.874113475177305,0.8754448398576512,0.8605472197705207,0.8726790450928382,0.8709964412811388,0.8758802816901409
0.8486842105263158,0.8772426817752597,0.8696883852691218,0.8543417366946778,0.870754716981132,0.8677998111425873,0.8654205607476636
0.8954773869346734,0.8933601609657947,0.8971774193548387,0.8911290322580645,0.896969696969697,0.899492385786802,0.8902195608782435
0.9229122055674518,0.9258064516129032,0.9266450916936354,0.9152360515021459,0.9256465517241379,0.9210810810810811,0.9218415417558886
0.9060402684563759,0.9112359550561798,0.9157303370786517,0.8960893854748604,0.9025755879059351,0.8987626546681665,0.9017857142857143
0.8728908886389202,0.8891428571428571,0.8944954128440367,0.8883774453394706,0.8794084186575654,0.8914549653579676,0.887115165336374
0.897196261682243,0.9043683589138135,0.8946135831381733,0.9031877213695395,0.9074733096085409,0.9091995221027479,0.8988235294117647
0.9033816425120773,0.9036144578313253,0.902291917973462,0.9078787878787878,0.9068923821039904,0.9018181818181819,0.901323706377858
0.9317889317889317,0.9052369077306733,0.9035087719298246,0.9141025641025641,0.927741935483871,0.9197930142302717,0.9083969465648855
0.8646232439335888,0.7808535178777394,0.8885976408912188,0.8514056224899599,0.8756684491978609,0.8550335570469799,0.8638184245660881
0.9353448275862069,0.8215189873417722,0.9260312944523471,0.8583815028901735,0.9034582132564841,0.8900144717800289,0.882183908045977
0.9130434782608695,0.8548168249660787,0.9226277372262773,0.917037037037037,0.9217134416543574,0.9285714285714286,0.9203539823008849
0.9212598425196851,0.7580853816300129,0.9240506329113924,0.9278846153846154,0.9265175718849841,0.928,0.919047619047619
0.938610662358643,0.8376811594202899,0.9464285714285714,0.831973898858075,0.8948220064724919,0.893030794165316,0.9110032362459547
0.9284497444633731,0.8921568627450981,0.9336734693877551,0.8852988691437803,0.8849270664505673,0.8842281879194631,0.9122203098106713
0.9143356643356644,0.916083916083916,0.9125874125874126,0.9081455805892548,0.90625,0.8959435626102292,0.9014084507042254
0.8898450946643718,0.8850771869639794,0.8860103626943006,0.8835616438356164,0.8854700854700854,0.8836805555555556,0.870242214532872
0.8797127468581688,0.8936936936936937,0.8839285714285714,0.8825622775800712,0.9090909090909091,0.9188679245283019,0.9037735849056604
0.9217877094972067,0.9183673469387755,0.912962962962963,0.9084249084249084,0.9102564102564102,0.9168241965973535,0.9
0.8766603415559773,0.8797709923664122,0.8433268858800773,0.8793103448275862,0.8795411089866156,0.8349514563106796,0.6796116504854369
0.8936605316973415,0.869653767820774,0.5782881002087683,0.859504132231405,0.8185567010309278,0.750524109014675,0.43775933609958506
0.7237163814180929,0.5668316831683168,0.2860696517412935,0.5161290322580645,0.5308641975308642,0.34577114427860695,0.2263681592039801
0.5,0.3815789473684211,0.37662337662337664,0.3783783783783784,0.2761904761904762,0.0,0.0
