time_3,time_6,time_9,time_12,time_16,time_32,time_64,time_128
0.9410579345088161,0.9077740222114921,0.06233766233766234,0.8039900249376558,0.9000960614793467,0.9015188633023028,0.8707204905467553,0.24254881808838644
0.9269005847953217,0.9231508165225745,0.07909319899244333,0.8508260447035957,0.8950301904319554,0.8602199816681944,0.8630952380952381,0.11133603238866396
0.9343610144206862,0.8796641791044776,0.08186528497409326,0.8582126809785322,0.8872250818905008,0.8745247148288974,0.8737913486005089,0.10943983402489627
0.931068439192516,0.8923220973782772,0.09779825908858167,0.8948402948402948,0.8810185185185185,0.8907963757749165,0.8882737795671867,0.0971021860701576
0.9194470924690181,0.8761692650334075,0.06483300589390963,0.906750849927149,0.9116822429906543,0.8982092365692743,0.8653562653562653,0.07549019607843137
0.9240274599542334,0.8831734960767219,0.07653296449976948,0.8915717539863326,0.9075480125055828,0.8862815884476535,0.834790612057064,0.10489833641404805
0.9375,0.9054229934924078,0.09894155545329038,0.897005444646098,0.9034664326458973,0.8970917225950783,0.8680459770114942,0.11002785515320335
0.9198919891989199,0.8796573875802998,0.03788224554997718,0.8052938537460744,0.8811188811188811,0.8709677419354839,0.8171454628362973,0.10880590133702167
0.9032976827094474,0.8893146019582802,0.07225034514496088,0.8000912825193975,0.8698302133217239,0.8474426807760141,0.8093721565059144,0.10823311748381129
0.9248784798939461,0.91044124071647,0.033272561531449404,0.72911051212938,0.8905429071803853,0.8615932354250111,0.785,0.08534915563669557
0.9056356487549148,0.919425087108014,0.029438822447102116,0.7124153498871332,0.8588184187662902,0.8485117725455353,0.7820100963744837,0.1500230096640589
0.9272111722386797,0.8998768978251949,0.019460415745245468,0.6681299385425812,0.8860059549128031,0.8533622559652928,0.7837956847203875,0.20282810428634557
0.9233971690258118,0.8973523421588595,0.02104340201665936,0.6472366148531952,0.8828451882845189,0.857324301439458,0.8214596003475239,0.21978984238178634
0.9479081214109926,0.9032767469403868,0.018495166036149643,0.6747833264548081,0.877327935222672,0.8600571195430436,0.8130489335006273,0.15029142381348876
0.9266484588373001,0.917175572519084,0.017772511848341232,0.700507614213198,0.8778420038535646,0.851808634772462,0.7936883629191321,0.13874655104454078
0.9236760124610592,0.9236031927023945,0.022458628841607566,0.7276279796795623,0.8732612055641422,0.8319066147859923,0.5887223974763407,0.14667715296893433
0.8669833729216152,0.8615787504676393,0.019311502938706968,0.7421588594704684,0.8658973338639077,0.8378707842340511,0.6357921207041073,0.1590909090909091
0.866693354683747,0.817289543223858,0.036858271171566474,0.64852513502285,0.8460606060606061,0.8261775739891621,0.6092860271572492,0.21939655172413794
0.8883473637571998,0.6875253961804144,0.019746121297602257,0.60018009905448,0.8402777777777778,0.8117752007136485,0.5230046948356808,0.2842778793418647
0.906093906093906,0.7252843394575678,0.05445026178010471,0.7020127638684339,0.8019571295433364,0.8559730250481695,0.6448744769874477,0.29247202441505593
0.8146067415730337,0.7157534246575342,0.06529625151148731,0.7511337868480725,0.7953056768558951,0.7971334068357222,0.5979567307692307,0.40641399416909624
0.876580373269115,0.7130864197530864,0.027777777777777776,0.7940119760479042,0.8173463526708789,0.8211572180011689,0.5514845230574857,0.23208818126148192
0.8644918444165621,0.672107537205953,0.04758620689655172,0.7773006134969325,0.7556689342403629,0.7945368171021377,0.732605729877217,0.3762183235867446
0.8771820448877805,0.7132018209408194,0.031578947368421054,0.6876574307304786,0.8086237448316598,0.8207317073170731,0.5879629629629629,0.2724338282763073
0.8657799274486094,0.7028985507246377,0.06704260651629072,0.7440439828955406,0.8188073394495413,0.8151603498542274,0.6921630094043887,0.3749224084419615
0.8590337524818001,0.7373198077949813,0.07602739726027398,0.7752142386288727,0.8453802639849152,0.8563291139240506,0.6753069577080492,0.3358158429248477
0.9151154132539091,0.7023335230506546,0.04821150855365474,0.7626628075253257,0.792722547108512,0.8340220385674931,0.7237949502677888,0.48153730218538054
0.9010903426791277,0.6023846552617936,0.07551867219917012,0.7377777777777778,0.7192763568309419,0.7693333333333333,0.758789860997547,0.5235109717868338
0.8798727128082736,0.5793609219486642,0.050347222222222224,0.6976401179941003,0.7059202059202059,0.6945686900958467,0.8138747884940778,0.5625990491283677
0.9028475711892797,0.7101542416452442,0.09591474245115453,0.7439688715953308,0.7506887052341598,0.7383561643835617,0.8084730803177406,0.5968627450980392
0.924190800681431,0.8253012048192772,0.05850585058505851,0.797743755036261,0.7960526315789473,0.7475862068965518,0.8048128342245989,0.6109350237717908
0.9144792548687553,0.7736654804270463,0.12674825174825174,0.8411138411138411,0.7775393419170243,0.6994851994851995,0.8188277087033747,0.5333333333333333
0.9014084507042254,0.7471098265895953,0.0928030303030303,0.8361921097770154,0.727994227994228,0.6613316261203586,0.7817497648165569,0.5096824167312161
0.8822510822510823,0.7889221556886228,0.08265947888589398,0.854419410745234,0.7709750566893424,0.7084175084175084,0.715695067264574,0.4201091192517537
0.8491921005385996,0.7878548895899053,0.07915057915057915,0.865616311399444,0.8254637436762225,0.731474688187821,0.7416587225929456,0.4316848281642917
0.8895405669599218,0.8015463917525774,0.06508264462809918,0.8668610301263362,0.8306595365418895,0.7212355212355213,0.7775530839231547,0.5486649440137812
0.9198751300728408,0.8129562043795621,0.05366922234392114,0.865979381443299,0.8628795298726738,0.7592116538131962,0.755939524838013,0.466728280961183
0.8850698174006445,0.7630375114364135,0.046620046620046623,0.8297435897435897,0.8414634146341463,0.702493551160791,0.799771167048055,0.4967197750702905
0.8535242290748899,0.7110507246376812,0.1681087762669963,0.8157894736842105,0.8105590062111802,0.6738754325259516,0.7967097532314924,0.4669724770642202
0.8942528735632184,0.7352941176470589,0.020706455542021926,0.843400447427293,0.851528384279476,0.7338403041825095,0.798569725864124,0.45555555555555555
0.9127837514934289,0.8198294243070362,0.1271393643031785,0.8505747126436781,0.8468368479467259,0.7829218106995884,0.8329268292682926,0.5691134413727359
0.8853658536585366,0.7536842105263157,0.07731958762886598,0.8685503685503686,0.818489289740699,0.8022346368715084,0.851228978007762,0.5679611650485437
0.8544542032622334,0.7317596566523605,0.09115646258503401,0.897742363877822,0.8551980198019802,0.8262967430639324,0.8776077885952712,0.5983175604626709
0.8746630727762803,0.808641975308642,0.027656477438136828,0.8887343532684284,0.8791946308724832,0.804726368159204,0.8643067846607669,0.6024096385542169
0.8763888888888889,0.7659313725490197,0.04309063893016345,0.8668515950069348,0.8736263736263736,0.7931472081218274,0.8278443113772455,0.5828759604829857
0.7702349869451697,0.7690288713910761,0.017828200972447326,0.8412698412698413,0.8658718330849479,0.8143459915611815,0.8452768729641694,0.6317780580075663
0.9115323854660348,0.739294710327456,0.011075949367088608,0.7901591895803184,0.8541353383458646,0.7388451443569554,0.7846655791190864,0.5503105590062112
0.9242424242424242,0.8033333333333333,0.13298791018998274,0.6790123456790124,0.8240131578947368,0.8197226502311248,0.7882960413080895,0.5230769230769231
0.9117647058823529,0.8735632183908046,0.08392857142857142,0.7333333333333333,0.8844221105527639,0.8375796178343949,0.8243727598566308,0.5572842998585573
0.8646362098138748,0.8608837970540099,0.06097560975609756,0.7226890756302521,0.8756388415672913,0.75642965204236,0.7012089810017271,0.5586987270155587
0.9005524861878453,0.8473413379073756,0.10056925996204934,0.6860254083484574,0.850909090909091,0.8096085409252669,0.7272727272727273,0.6423948220064725
0.8994515539305301,0.8220338983050848,0.0345489443378119,0.6284658040665434,0.8308823529411765,0.7522123893805309,0.666030534351145,0.6437177280550774
0.8393194706994329,0.773286467486819,0.06666666666666667,0.5955056179775281,0.6907020872865275,0.7053231939163498,0.5187376725838264,0.6277777777777778
0.8386454183266933,0.17726396917148363,0.006198347107438017,0.5041666666666667,0.7242798353909465,0.6867219917012448,0.43157894736842106,0.5771428571428572
0.7079207920792079,0.012048192771084338,0.04106280193236715,0.2765432098765432,0.48883374689826303,0.4742014742014742,0.0798004987531172,0.44545454545454544
0.12048192771084337,0.1323529411764706,0.0,0.5679012345679012,0.32407407407407407,0.3058823529411765,0.0,0.33884297520661155
